cve_ent_mun,fecha,confirmados,decesos,pruebas,indice_vulnerabilidad
13059,26/04/2020,1,0,7,vulnerabilidad media
13060,26/04/2020,0,0,4,vulnerabilidad baja
13061,26/04/2020,6,0,27,vulnerabilidad baja
13062,26/04/2020,0,0,3,vulnerabilidad media
13063,26/04/2020,1,0,11,sin vulnerabilidad
13064,26/04/2020,0,0,2,vulnerabilidad baja
13065,26/04/2020,2,0,5,sin vulnerabilidad
13066,26/04/2020,0,0,1,vulnerabilidad baja
13067,26/04/2020,13,2,17,vulnerabilidad alta
13068,26/04/2020,0,0,1,vulnerabilidad media
13069,26/04/2020,23,1,69,vulnerabilidad media
13070,26/04/2020,1,0,3,vulnerabilidad media
13071,26/04/2020,0,0,0,vulnerabilidad media
13072,26/04/2020,0,1,2,sin vulnerabilidad
13073,26/04/2020,0,0,3,vulnerabilidad media
13074,26/04/2020,2,1,11,vulnerabilidad media
13075,26/04/2020,1,0,4,sin vulnerabilidad
13076,26/04/2020,6,2,37,vulnerabilidad baja
13077,26/04/2020,7,1,44,vulnerabilidad media
13078,26/04/2020,3,0,3,vulnerabilidad media
13079,26/04/2020,0,0,0,vulnerabilidad baja
13080,26/04/2020,0,0,1,vulnerabilidad media
13081,26/04/2020,0,0,4,vulnerabilidad media
13082,26/04/2020,3,0,6,vulnerabilidad baja
13083,26/04/2020,2,0,17,vulnerabilidad baja
13084,26/04/2020,1,0,4,vulnerabilidad media
14001,26/04/2020,2,1,22,vulnerabilidad baja
14002,26/04/2020,0,1,11,sin vulnerabilidad
14003,26/04/2020,0,0,4,sin vulnerabilidad
14004,26/04/2020,0,0,1,vulnerabilidad baja
14005,26/04/2020,0,1,9,vulnerabilidad baja
14006,26/04/2020,2,0,23,sin vulnerabilidad
14007,26/04/2020,0,0,2,sin vulnerabilidad
14008,26/04/2020,0,1,23,vulnerabilidad baja
14009,26/04/2020,0,0,8,sin vulnerabilidad
14010,26/04/2020,0,0,0,vulnerabilidad baja
14011,26/04/2020,0,0,5,vulnerabilidad baja
14012,26/04/2020,0,1,2,sin vulnerabilidad
14013,26/04/2020,0,0,10,sin vulnerabilidad
14014,26/04/2020,0,0,2,vulnerabilidad baja
14015,26/04/2020,0,2,66,sin vulnerabilidad
14016,26/04/2020,0,0,4,vulnerabilidad baja
14017,26/04/2020,0,0,7,vulnerabilidad baja
14018,26/04/2020,2,1,31,sin vulnerabilidad
14019,26/04/2020,0,0,1,vulnerabilidad media
14020,26/04/2020,0,0,1,vulnerabilidad baja
14021,26/04/2020,0,0,12,vulnerabilidad baja
14022,26/04/2020,0,0,21,vulnerabilidad baja
14023,26/04/2020,0,0,46,vulnerabilidad baja
14024,26/04/2020,1,0,19,sin vulnerabilidad
14025,26/04/2020,2,1,5,sin vulnerabilidad
14026,26/04/2020,0,0,2,sin vulnerabilidad
14027,26/04/2020,0,0,6,vulnerabilidad media
14028,26/04/2020,10,0,33,sin vulnerabilidad
14029,26/04/2020,0,0,6,vulnerabilidad baja
14030,26/04/2020,0,0,16,vulnerabilidad baja
14031,26/04/2020,0,0,0,vulnerabilidad media
14032,26/04/2020,0,0,7,vulnerabilidad baja
14033,26/04/2020,0,0,2,vulnerabilidad baja
14034,26/04/2020,0,0,7,sin vulnerabilidad
14035,26/04/2020,0,0,5,vulnerabilidad baja
14036,26/04/2020,0,0,6,sin vulnerabilidad
14037,26/04/2020,3,2,26,sin vulnerabilidad
14038,26/04/2020,0,0,5,sin vulnerabilidad
14039,26/04/2020,86,37,1408,vulnerabilidad media
14040,26/04/2020,0,0,2,vulnerabilidad baja
14041,26/04/2020,0,0,1,sin vulnerabilidad
14042,26/04/2020,0,0,1,vulnerabilidad baja
14043,26/04/2020,0,0,10,sin vulnerabilidad
14044,26/04/2020,0,0,4,vulnerabilidad media
14045,26/04/2020,0,1,9,vulnerabilidad media
14046,26/04/2020,0,0,9,vulnerabilidad baja
14047,26/04/2020,4,0,17,sin vulnerabilidad
14048,26/04/2020,1,0,19,vulnerabilidad baja
14049,26/04/2020,0,0,0,vulnerabilidad baja
14050,26/04/2020,0,0,22,vulnerabilidad media
14051,26/04/2020,2,0,15,sin vulnerabilidad
14052,26/04/2020,0,0,3,vulnerabilidad baja
14053,26/04/2020,1,2,55,sin vulnerabilidad
14054,26/04/2020,0,0,5,sin vulnerabilidad
14055,26/04/2020,0,0,10,sin vulnerabilidad
14056,26/04/2020,0,0,0,vulnerabilidad media
14057,26/04/2020,0,0,0,vulnerabilidad baja
14058,26/04/2020,0,0,2,sin vulnerabilidad
14059,26/04/2020,0,0,4,vulnerabilidad media
14060,26/04/2020,0,0,2,sin vulnerabilidad
14061,26/04/2020,0,0,1,vulnerabilidad media
14062,26/04/2020,0,0,5,vulnerabilidad baja
14063,26/04/2020,10,4,61,vulnerabilidad media
14064,26/04/2020,0,0,9,sin vulnerabilidad
14065,26/04/2020,0,0,1,vulnerabilidad baja
14066,26/04/2020,1,0,12,vulnerabilidad baja
14067,26/04/2020,41,5,320,vulnerabilidad media
14068,26/04/2020,0,0,6,vulnerabilidad baja
14069,26/04/2020,0,0,2,vulnerabilidad media
14070,26/04/2020,0,0,66,vulnerabilidad alta
14071,26/04/2020,0,0,0,vulnerabilidad baja
14072,26/04/2020,0,0,6,sin vulnerabilidad
14073,26/04/2020,2,0,22,vulnerabilidad baja
14074,26/04/2020,2,0,14,vulnerabilidad baja
14075,26/04/2020,0,0,6,sin vulnerabilidad
14076,26/04/2020,0,0,1,sin vulnerabilidad
14077,26/04/2020,1,0,17,sin vulnerabilidad
14078,26/04/2020,0,1,49,vulnerabilidad baja
14079,26/04/2020,0,0,2,vulnerabilidad baja
14080,26/04/2020,0,0,0,sin vulnerabilidad
14081,26/04/2020,0,0,1,sin vulnerabilidad
14082,26/04/2020,0,0,5,vulnerabilidad baja
14083,26/04/2020,0,0,24,sin vulnerabilidad
14084,26/04/2020,0,0,1,sin vulnerabilidad
14085,26/04/2020,0,0,15,sin vulnerabilidad
14086,26/04/2020,0,0,2,vulnerabilidad baja
14087,26/04/2020,0,0,4,vulnerabilidad baja
14088,26/04/2020,2,2,15,sin vulnerabilidad
14089,26/04/2020,0,0,1,sin vulnerabilidad
14090,26/04/2020,0,0,2,sin vulnerabilidad
14091,26/04/2020,0,0,27,vulnerabilidad baja
14092,26/04/2020,0,0,0,vulnerabilidad baja
14093,26/04/2020,1,0,131,vulnerabilidad baja
14094,26/04/2020,5,2,50,vulnerabilidad baja
14095,26/04/2020,0,0,1,sin vulnerabilidad
14096,26/04/2020,4,0,22,vulnerabilidad baja
14097,26/04/2020,5,7,251,vulnerabilidad media
14098,26/04/2020,8,3,242,vulnerabilidad media
14099,26/04/2020,0,0,2,vulnerabilidad baja
14100,26/04/2020,3,2,31,vulnerabilidad baja
14101,26/04/2020,15,5,262,vulnerabilidad media
14102,26/04/2020,0,0,3,sin vulnerabilidad
14103,26/04/2020,0,0,2,sin vulnerabilidad
14104,26/04/2020,0,0,2,sin vulnerabilidad
14105,26/04/2020,0,0,2,sin vulnerabilidad
14106,26/04/2020,0,0,1,vulnerabilidad baja
14107,26/04/2020,0,0,2,vulnerabilidad baja
14108,26/04/2020,1,0,11,vulnerabilidad baja
14109,26/04/2020,0,0,20,vulnerabilidad baja
14110,26/04/2020,0,0,7,sin vulnerabilidad
14111,26/04/2020,0,0,2,vulnerabilidad baja
14112,26/04/2020,0,0,0,vulnerabilidad baja
14113,26/04/2020,0,0,1,vulnerabilidad baja
14114,26/04/2020,0,0,9,sin vulnerabilidad
14115,26/04/2020,0,0,0,vulnerabilidad media
14116,26/04/2020,0,0,12,vulnerabilidad baja
14117,26/04/2020,0,0,3,sin vulnerabilidad
14118,26/04/2020,1,0,29,sin vulnerabilidad
14119,26/04/2020,0,0,6,vulnerabilidad baja
14120,26/04/2020,63,11,1084,vulnerabilidad media
14121,26/04/2020,0,0,2,sin vulnerabilidad
14122,26/04/2020,0,0,0,vulnerabilidad baja
14123,26/04/2020,1,0,4,vulnerabilidad baja
14124,26/04/2020,0,0,21,vulnerabilidad baja
14125,26/04/2020,0,0,7,vulnerabilidad baja
15001,26/04/2020,1,0,12,vulnerabilidad media
15002,26/04/2020,13,0,37,vulnerabilidad muy alta
15003,26/04/2020,0,0,4,vulnerabilidad media
15004,26/04/2020,0,1,2,vulnerabilidad media
15005,26/04/2020,5,2,39,vulnerabilidad alta
15006,26/04/2020,0,0,2,vulnerabilidad media
15007,26/04/2020,1,1,6,vulnerabilidad baja
15008,26/04/2020,1,0,3,vulnerabilidad media
15009,26/04/2020,6,1,17,vulnerabilidad media
15010,26/04/2020,1,0,4,vulnerabilidad media
15011,26/04/2020,5,0,16,vulnerabilidad alta
15012,26/04/2020,22,3,85,vulnerabilidad media
15013,26/04/2020,95,15,238,vulnerabilidad media
15014,26/04/2020,4,2,33,vulnerabilidad baja
15015,26/04/2020,2,1,5,vulnerabilidad media
15016,26/04/2020,1,0,5,sin vulnerabilidad
15017,26/04/2020,2,0,3,vulnerabilidad baja
15018,26/04/2020,3,1,27,vulnerabilidad media
15019,26/04/2020,3,1,14,vulnerabilidad alta
15020,26/04/2020,39,4,126,vulnerabilidad media
15021,26/04/2020,1,0,12,vulnerabilidad baja
15022,26/04/2020,2,0,7,vulnerabilidad media
15023,26/04/2020,2,2,10,vulnerabilidad alta
15024,26/04/2020,47,7,143,vulnerabilidad baja
15025,26/04/2020,89,8,273,vulnerabilidad alta
15026,26/04/2020,0,0,2,vulnerabilidad baja
15027,26/04/2020,0,0,1,vulnerabilidad baja
15028,26/04/2020,1,0,6,vulnerabilidad alta
15029,26/04/2020,24,0,75,vulnerabilidad alta
15030,26/04/2020,2,0,5,vulnerabilidad alta
15031,26/04/2020,137,15,321,vulnerabilidad alta
15032,26/04/2020,0,0,4,vulnerabilidad media
15033,26/04/2020,258,33,884,vulnerabilidad alta
15034,26/04/2020,0,0,0,vulnerabilidad baja
15035,26/04/2020,9,3,32,vulnerabilidad baja
15036,26/04/2020,1,0,5,vulnerabilidad baja
15037,26/04/2020,79,6,293,vulnerabilidad media
15038,26/04/2020,1,0,1,vulnerabilidad media
15039,26/04/2020,78,7,211,vulnerabilidad alta
15040,26/04/2020,1,0,3,vulnerabilidad alta
15041,26/04/2020,0,0,1,vulnerabilidad media
15042,26/04/2020,24,5,59,vulnerabilidad alta
15043,26/04/2020,4,0,10,vulnerabilidad media
15044,26/04/2020,1,0,4,vulnerabilidad baja
15045,26/04/2020,1,1,7,vulnerabilidad baja
15046,26/04/2020,1,0,3,vulnerabilidad baja
15047,26/04/2020,3,0,9,vulnerabilidad baja
15048,26/04/2020,2,1,5,sin vulnerabilidad
15049,26/04/2020,0,1,2,vulnerabilidad media
15050,26/04/2020,0,0,3,vulnerabilidad baja
15051,26/04/2020,11,1,49,vulnerabilidad media
15052,26/04/2020,0,0,0,vulnerabilidad baja
15053,26/04/2020,7,2,12,vulnerabilidad alta
15054,26/04/2020,29,3,172,vulnerabilidad media
15055,26/04/2020,0,1,5,vulnerabilidad media
15056,26/04/2020,1,1,6,vulnerabilidad media
15057,26/04/2020,171,16,625,vulnerabilidad media
15058,26/04/2020,307,31,885,vulnerabilidad alta
15059,26/04/2020,2,0,7,vulnerabilidad alta
15060,26/04/2020,77,8,197,vulnerabilidad alta
15061,26/04/2020,1,0,2,sin vulnerabilidad
15062,26/04/2020,4,1,17,vulnerabilidad alta
15063,26/04/2020,0,0,4,vulnerabilidad baja
15064,26/04/2020,5,1,14,vulnerabilidad media
15065,26/04/2020,4,1,12,sin vulnerabilidad
15066,26/04/2020,0,0,0,vulnerabilidad baja
15067,26/04/2020,4,1,13,vulnerabilidad media
15068,26/04/2020,3,0,7,vulnerabilidad alta
15069,26/04/2020,0,0,0,vulnerabilidad media
15070,26/04/2020,45,7,129,vulnerabilidad muy alta
15071,26/04/2020,0,0,0,sin vulnerabilidad
15072,26/04/2020,1,0,2,vulnerabilidad baja
15073,26/04/2020,4,0,12,vulnerabilidad baja
15074,26/04/2020,6,1,22,vulnerabilidad alta
15075,26/04/2020,0,0,3,vulnerabilidad baja
15076,26/04/2020,3,1,26,vulnerabilidad media
15077,26/04/2020,1,0,1,vulnerabilidad media
15078,26/04/2020,0,0,1,vulnerabilidad baja
15079,26/04/2020,2,0,3,vulnerabilidad baja
15080,26/04/2020,1,0,2,vulnerabilidad media
15081,26/04/2020,75,8,251,vulnerabilidad media
15082,26/04/2020,0,2,10,vulnerabilidad media
15083,26/04/2020,1,0,6,vulnerabilidad media
15084,26/04/2020,1,0,6,sin vulnerabilidad
15085,26/04/2020,0,0,2,vulnerabilidad media
15086,26/04/2020,0,0,5,vulnerabilidad media
15087,26/04/2020,8,0,27,vulnerabilidad media
15088,26/04/2020,4,2,14,vulnerabilidad alta
15089,26/04/2020,0,0,3,vulnerabilidad media
15090,26/04/2020,5,2,18,vulnerabilidad alta
15091,26/04/2020,6,1,18,vulnerabilidad media
15092,26/04/2020,3,1,14,vulnerabilidad baja
15093,26/04/2020,0,0,2,vulnerabilidad baja
15094,26/04/2020,2,1,7,vulnerabilidad muy alta
15095,26/04/2020,7,1,21,vulnerabilidad alta
15096,26/04/2020,1,0,5,vulnerabilidad alta
15097,26/04/2020,0,0,2,vulnerabilidad baja
15098,26/04/2020,0,0,2,vulnerabilidad baja
15099,26/04/2020,32,4,98,vulnerabilidad alta
15100,26/04/2020,8,1,19,vulnerabilidad muy alta
15101,26/04/2020,3,0,10,vulnerabilidad alta
15102,26/04/2020,0,0,1,sin vulnerabilidad
15103,26/04/2020,9,0,26,vulnerabilidad media
15104,26/04/2020,178,16,588,vulnerabilidad media
15105,26/04/2020,0,0,1,vulnerabilidad media
15106,26/04/2020,70,8,489,vulnerabilidad baja
15107,26/04/2020,0,0,1,sin vulnerabilidad
15108,26/04/2020,14,4,56,vulnerabilidad media
15109,26/04/2020,70,9,202,vulnerabilidad media
15110,26/04/2020,2,0,9,vulnerabilidad baja
15111,26/04/2020,0,0,3,vulnerabilidad media
15112,26/04/2020,1,0,4,vulnerabilidad media
15113,26/04/2020,1,1,5,vulnerabilidad media
15114,26/04/2020,0,0,6,vulnerabilidad media
15115,26/04/2020,10,1,20,vulnerabilidad media
15116,26/04/2020,1,0,1,sin vulnerabilidad
15117,26/04/2020,0,0,1,vulnerabilidad media
15118,26/04/2020,12,3,63,vulnerabilidad media
15119,26/04/2020,1,0,2,vulnerabilidad media
15120,26/04/2020,24,7,88,vulnerabilidad media
15121,26/04/2020,81,10,242,vulnerabilidad media
15122,26/04/2020,60,8,158,vulnerabilidad alta
15123,26/04/2020,0,0,1,vulnerabilidad media
15124,26/04/2020,2,0,7,vulnerabilidad media
15125,26/04/2020,2,0,8,vulnerabilidad alta
16001,26/04/2020,0,0,0,vulnerabilidad media
16002,26/04/2020,0,0,0,vulnerabilidad media
16003,26/04/2020,3,2,16,vulnerabilidad baja
16004,26/04/2020,0,1,6,vulnerabilidad media
16005,26/04/2020,0,0,1,vulnerabilidad baja
16006,26/04/2020,1,0,25,vulnerabilidad media
16007,26/04/2020,0,0,2,vulnerabilidad baja
16008,26/04/2020,0,0,2,vulnerabilidad media
16009,26/04/2020,1,0,5,vulnerabilidad alta
16010,26/04/2020,2,1,4,vulnerabilidad media
16011,26/04/2020,0,0,0,vulnerabilidad baja
16012,26/04/2020,0,0,8,vulnerabilidad media
16013,26/04/2020,0,0,5,vulnerabilidad media
16014,26/04/2020,0,0,2,vulnerabilidad baja
16015,26/04/2020,0,0,2,vulnerabilidad baja
16016,26/04/2020,0,0,0,vulnerabilidad media
16017,26/04/2020,0,0,3,vulnerabilidad baja
16018,26/04/2020,0,0,3,sin vulnerabilidad
16019,26/04/2020,1,0,10,vulnerabilidad baja
16020,26/04/2020,1,1,18,vulnerabilidad media
16021,26/04/2020,0,0,0,vulnerabilidad alta
16022,26/04/2020,0,1,12,vulnerabilidad media
16023,26/04/2020,2,0,5,vulnerabilidad baja
16024,26/04/2020,0,0,2,vulnerabilidad alta
16025,26/04/2020,0,0,8,vulnerabilidad alta
16026,26/04/2020,0,0,0,vulnerabilidad media
16027,26/04/2020,0,0,5,vulnerabilidad media
16028,26/04/2020,0,0,2,vulnerabilidad baja
16029,26/04/2020,0,0,0,vulnerabilidad alta
16030,26/04/2020,0,2,3,vulnerabilidad baja
16031,26/04/2020,0,0,0,vulnerabilidad media
16032,26/04/2020,1,1,5,vulnerabilidad alta
16033,26/04/2020,0,0,3,vulnerabilidad media
16034,26/04/2020,0,1,15,vulnerabilidad media
16035,26/04/2020,1,0,9,vulnerabilidad media
16036,26/04/2020,0,0,3,vulnerabilidad baja
16037,26/04/2020,0,1,3,vulnerabilidad media
16038,26/04/2020,0,1,7,vulnerabilidad alta
16039,26/04/2020,1,0,1,vulnerabilidad baja
16040,26/04/2020,0,0,12,vulnerabilidad media
16041,26/04/2020,0,0,5,vulnerabilidad media
16042,26/04/2020,0,0,8,vulnerabilidad baja
16043,26/04/2020,0,0,8,vulnerabilidad alta
16044,26/04/2020,0,0,2,vulnerabilidad media
16045,26/04/2020,1,1,7,vulnerabilidad baja
16046,26/04/2020,0,0,2,vulnerabilidad media
16047,26/04/2020,1,0,3,vulnerabilidad media
16048,26/04/2020,0,0,1,vulnerabilidad media
16049,26/04/2020,1,0,1,vulnerabilidad media
16050,26/04/2020,0,0,21,vulnerabilidad media
16051,26/04/2020,0,0,1,vulnerabilidad baja
16052,26/04/2020,79,19,258,vulnerabilidad baja
16053,26/04/2020,37,7,326,vulnerabilidad alta
16054,26/04/2020,0,0,3,vulnerabilidad baja
16055,26/04/2020,0,0,11,vulnerabilidad media
16056,26/04/2020,0,0,3,vulnerabilidad media
16057,26/04/2020,0,0,1,vulnerabilidad media
16058,26/04/2020,0,1,2,vulnerabilidad media
16059,26/04/2020,0,0,0,vulnerabilidad media
16060,26/04/2020,1,0,9,sin vulnerabilidad
16061,26/04/2020,1,0,2,vulnerabilidad alta
16062,26/04/2020,0,0,1,vulnerabilidad media
16063,26/04/2020,0,0,1,vulnerabilidad media
16064,26/04/2020,0,0,2,vulnerabilidad media
16065,26/04/2020,0,0,3,vulnerabilidad alta
16066,26/04/2020,1,1,20,vulnerabilidad media
16067,26/04/2020,0,0,1,vulnerabilidad baja
16068,26/04/2020,0,0,5,vulnerabilidad media
16069,26/04/2020,11,4,69,vulnerabilidad media
16070,26/04/2020,0,0,0,vulnerabilidad baja
16071,26/04/2020,0,0,9,vulnerabilidad baja
16072,26/04/2020,0,0,7,vulnerabilidad media
16073,26/04/2020,0,1,1,vulnerabilidad media
16074,26/04/2020,0,0,0,vulnerabilidad media
16075,26/04/2020,0,2,19,vulnerabilidad alta
16076,26/04/2020,2,1,11,vulnerabilidad media
16077,26/04/2020,0,0,0,vulnerabilidad media
16078,26/04/2020,7,0,36,vulnerabilidad media
16079,26/04/2020,0,0,2,vulnerabilidad alta
16080,26/04/2020,0,0,1,vulnerabilidad media
16081,26/04/2020,1,0,4,vulnerabilidad alta
16082,26/04/2020,0,0,13,vulnerabilidad media
16083,26/04/2020,1,0,6,vulnerabilidad media
16084,26/04/2020,1,0,5,vulnerabilidad media
16085,26/04/2020,0,0,3,vulnerabilidad media
16086,26/04/2020,0,0,10,vulnerabilidad baja
16087,26/04/2020,0,0,4,vulnerabilidad baja
16088,26/04/2020,2,1,20,vulnerabilidad alta
16089,26/04/2020,0,0,4,vulnerabilidad media
16090,26/04/2020,0,0,4,vulnerabilidad alta
16091,26/04/2020,0,0,3,vulnerabilidad media
16092,26/04/2020,0,0,0,vulnerabilidad alta
16093,26/04/2020,2,0,4,vulnerabilidad alta
16094,26/04/2020,0,1,2,vulnerabilidad baja
16095,26/04/2020,0,0,1,vulnerabilidad baja
16096,26/04/2020,0,0,1,vulnerabilidad alta
16097,26/04/2020,0,0,1,vulnerabilidad media
16098,26/04/2020,0,0,3,vulnerabilidad media
16099,26/04/2020,0,0,5,vulnerabilidad media
16100,26/04/2020,8,2,13,vulnerabilidad media
16101,26/04/2020,0,0,7,vulnerabilidad media
16102,26/04/2020,13,8,122,vulnerabilidad alta
16103,26/04/2020,6,1,9,vulnerabilidad media
16104,26/04/2020,0,0,1,vulnerabilidad baja
16105,26/04/2020,0,0,4,vulnerabilidad baja
16106,26/04/2020,2,0,15,vulnerabilidad media
16107,26/04/2020,0,0,18,vulnerabilidad media
16108,26/04/2020,3,1,47,vulnerabilidad alta
16109,26/04/2020,3,0,8,sin vulnerabilidad
16110,26/04/2020,1,1,27,vulnerabilidad media
16111,26/04/2020,0,0,0,vulnerabilidad alta
16112,26/04/2020,5,3,51,vulnerabilidad alta
16113,26/04/2020,0,1,6,vulnerabilidad baja
17001,26/04/2020,0,0,3,vulnerabilidad baja
17002,26/04/2020,5,2,7,vulnerabilidad alta
17003,26/04/2020,0,1,6,vulnerabilidad media
17004,26/04/2020,5,0,12,vulnerabilidad baja
17005,26/04/2020,1,0,15,vulnerabilidad baja
17006,26/04/2020,19,3,63,vulnerabilidad alta
17007,26/04/2020,78,10,240,vulnerabilidad media
17008,26/04/2020,8,0,31,vulnerabilidad media
17009,26/04/2020,1,1,12,vulnerabilidad media
17010,26/04/2020,0,0,0,vulnerabilidad media
17011,26/04/2020,12,4,57,vulnerabilidad media
17012,26/04/2020,5,2,21,vulnerabilidad media
17013,26/04/2020,0,0,0,vulnerabilidad baja
17014,26/04/2020,2,1,7,vulnerabilidad baja
17015,26/04/2020,3,1,7,vulnerabilidad baja
17016,26/04/2020,6,0,10,vulnerabilidad baja
17017,26/04/2020,4,2,24,vulnerabilidad baja
17018,26/04/2020,15,3,35,vulnerabilidad media
17019,26/04/2020,1,0,9,vulnerabilidad media
17020,26/04/2020,1,0,11,vulnerabilidad alta
17021,26/04/2020,1,0,5,vulnerabilidad baja
17022,26/04/2020,5,0,6,vulnerabilidad baja
17023,26/04/2020,0,0,2,vulnerabilidad media
17024,26/04/2020,4,0,14,vulnerabilidad baja
17025,26/04/2020,2,1,12,vulnerabilidad baja
17026,26/04/2020,0,0,4,vulnerabilidad alta
17027,26/04/2020,1,0,2,vulnerabilidad media
17028,26/04/2020,2,2,19,vulnerabilidad media
17029,26/04/2020,5,1,22,vulnerabilidad media
17030,26/04/2020,2,0,14,vulnerabilidad alta
17031,26/04/2020,2,3,20,vulnerabilidad media
17032,26/04/2020,0,0,1,sin vulnerabilidad
17033,26/04/2020,0,0,2,vulnerabilidad alta
18001,26/04/2020,3,2,12,vulnerabilidad baja
18002,26/04/2020,0,0,2,sin vulnerabilidad
18003,26/04/2020,0,0,0,sin vulnerabilidad
18004,26/04/2020,1,0,11,sin vulnerabilidad
18005,26/04/2020,0,0,1,vulnerabilidad media
18006,26/04/2020,2,1,9,vulnerabilidad baja
18007,26/04/2020,2,1,2,vulnerabilidad baja
18008,26/04/2020,1,0,16,sin vulnerabilidad
18009,26/04/2020,0,0,0,vulnerabilidad alta
18010,26/04/2020,1,0,9,vulnerabilidad baja
18011,26/04/2020,0,0,2,vulnerabilidad baja
18012,26/04/2020,0,0,4,vulnerabilidad baja
18013,26/04/2020,0,0,2,sin vulnerabilidad
18014,26/04/2020,0,1,3,vulnerabilidad baja
18015,26/04/2020,6,3,40,vulnerabilidad baja
18016,26/04/2020,1,0,11,sin vulnerabilidad
18017,26/04/2020,36,3,216,vulnerabilidad baja
18018,26/04/2020,2,1,7,sin vulnerabilidad
18019,26/04/2020,0,0,0,vulnerabilidad media
18020,26/04/2020,8,3,67,vulnerabilidad media
19001,26/04/2020,0,0,0,sin vulnerabilidad
19002,26/04/2020,0,0,2,sin vulnerabilidad
19003,26/04/2020,0,0,1,sin vulnerabilidad
19004,26/04/2020,0,0,13,sin vulnerabilidad
19005,26/04/2020,1,0,8,sin vulnerabilidad
19006,26/04/2020,31,3,535,vulnerabilidad baja
19007,26/04/2020,0,0,2,vulnerabilidad media
19008,26/04/2020,0,0,1,sin vulnerabilidad
19009,26/04/2020,1,1,38,sin vulnerabilidad
19010,26/04/2020,4,0,28,vulnerabilidad baja
19011,26/04/2020,0,0,6,sin vulnerabilidad
19012,26/04/2020,0,0,15,vulnerabilidad baja
19013,26/04/2020,0,0,7,vulnerabilidad baja
19014,26/04/2020,0,0,2,vulnerabilidad baja
19015,26/04/2020,0,0,1,sin vulnerabilidad
19016,26/04/2020,0,0,1,sin vulnerabilidad
19017,26/04/2020,0,0,6,vulnerabilidad media
19018,26/04/2020,7,0,153,sin vulnerabilidad
19019,26/04/2020,43,1,255,vulnerabilidad baja
19020,26/04/2020,0,0,2,sin vulnerabilidad
19021,26/04/2020,15,1,241,vulnerabilidad baja
19022,26/04/2020,1,0,17,vulnerabilidad baja
19023,26/04/2020,0,0,0,sin vulnerabilidad
19024,26/04/2020,0,0,2,vulnerabilidad media
19025,26/04/2020,0,0,21,vulnerabilidad baja
19026,26/04/2020,37,0,755,vulnerabilidad baja
19027,26/04/2020,0,0,2,sin vulnerabilidad
19028,26/04/2020,0,0,0,vulnerabilidad baja
19029,26/04/2020,0,0,1,sin vulnerabilidad
19030,26/04/2020,0,0,0,vulnerabilidad baja
19031,26/04/2020,12,1,265,vulnerabilidad baja
19032,26/04/2020,0,0,1,sin vulnerabilidad
19033,26/04/2020,2,0,42,sin vulnerabilidad
19034,26/04/2020,0,0,2,sin vulnerabilidad
19035,26/04/2020,0,0,4,sin vulnerabilidad
19036,26/04/2020,0,0,1,vulnerabilidad media
19037,26/04/2020,0,0,3,sin vulnerabilidad
19038,26/04/2020,1,0,52,sin vulnerabilidad
19039,26/04/2020,87,6,1640,vulnerabilidad baja
19040,26/04/2020,0,0,2,sin vulnerabilidad
19041,26/04/2020,1,0,65,sin vulnerabilidad
19042,26/04/2020,0,1,2,vulnerabilidad baja
19043,26/04/2020,0,0,1,vulnerabilidad baja
19044,26/04/2020,1,0,26,sin vulnerabilidad
19045,26/04/2020,3,0,27,sin vulnerabilidad
19046,26/04/2020,21,2,374,vulnerabilidad baja
19047,26/04/2020,0,0,3,sin vulnerabilidad
19048,26/04/2020,8,2,183,vulnerabilidad baja
19049,26/04/2020,0,0,42,sin vulnerabilidad
19050,26/04/2020,0,0,1,vulnerabilidad baja
19051,26/04/2020,0,0,2,sin vulnerabilidad
20001,26/04/2020,0,0,0,vulnerabilidad media
20002,26/04/2020,0,0,3,vulnerabilidad alta
20003,26/04/2020,0,0,0,vulnerabilidad media
20004,26/04/2020,0,0,0,vulnerabilidad alta
20005,26/04/2020,0,0,1,vulnerabilidad baja
20006,26/04/2020,3,1,10,vulnerabilidad media
20007,26/04/2020,0,0,1,vulnerabilidad muy alta
20008,26/04/2020,0,0,0,vulnerabilidad baja
20009,26/04/2020,0,0,0,vulnerabilidad media
20010,26/04/2020,0,0,2,vulnerabilidad baja
20011,26/04/2020,0,0,2,vulnerabilidad media
20012,26/04/2020,0,0,0,vulnerabilidad media
20013,26/04/2020,1,0,1,vulnerabilidad baja
20014,26/04/2020,0,1,1,vulnerabilidad baja
20015,26/04/2020,0,0,0,vulnerabilidad media
20016,26/04/2020,0,0,0,vulnerabilidad media
20017,26/04/2020,0,0,0,vulnerabilidad media
20018,26/04/2020,0,0,0,vulnerabilidad alta
20019,26/04/2020,0,0,0,vulnerabilidad media
